"","prior_bioemi","prior_landemi","prior_bioemi_2nd","prior_landemi_2nd","post_bioemi","post_landemi","complementarity_bioemi","complementarity_landemi","treatment_group","treatment_positive_bioemi","treatment_positive_landemi","gap_to_true_value_bioemi","gap_to_true_value_landemi","treatment_positive_bioemi_and_landemi","confidence","coping_on_income","acceptance_alpinePV","acceptance_wind","acceptance_newnucs","acceptance_prolongnucs","trust_in_sci","left_right","gender_binary","education_numeric","urban_rural_numeric","urban_rural_binary","age","climate_salience","speeder","speeder_treatment_bioemi","speeder_treatment_landemi","attention_bioemi_yes","attention_landemi_yes","attention_check_yes"
"1566",0,0,0,0,0,-2,0,0,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"No",0,1,2,1,5,NA,"male",2,2,"urban",2000,"Yes",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"1567",0,0,0,0,0,0,0,0,"control","positive_control","positive_control",0,-1,"positive_control",6,"No",0,0,0,0,0,0,"male",1,2,"urban",1981,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1568",1,1,0,0,1,1,1,1,"control","positive_control","positive_control",0,-1,"positive_control",4,"Yes",1,1,-4,-4,10,1,"female",2,1,"urban",1962,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1569",0,2,3,-3,0,2,4,4,"control","negative_control","positive_control",3,-4,"mixed_control",4,"Yes",2,4,-4,-4,10,4,"female",3,2,"urban",1963,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1570",-3,1,-2,1,-4,2,0,1,"control","positive_control","negative_control",-2,0,"mixed_control",7,"No",1,2,4,4,8,7,"male",3,3,"rural",1982,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1571",-2,1,-1,1,-1,1,3,-1,"treatment","positive_treatment","negative_treatment",-1,0,"mixed_treatment",8,"No",-1,-1,2,2,10,6,"male",2,2,"urban",2005,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1572",4,-4,1,1,-2,-4,-4,-4,"treatment","negative_treatment","negative_treatment",1,0,"negative_treatment",6,"No",-4,-4,3,3,4,10,"male",2,4,"rural",2004,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1573",2,2,-2,1,2,NA,-1,1,"treatment","positive_treatment","negative_treatment",-2,0,"mixed_treatment",7,"No",-1,3,1,1,NA,NA,"male",2,2,"urban",2005,"Yes",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"1574",1,1,1,1,1,1,1,2,"control","negative_control","negative_control",1,0,"negative_control",6,"Yes",1,1,1,2,NA,NA,"female",2,4,"rural",1986,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1575",-1,4,-1,-3,2,4,3,1,"treatment","positive_treatment","positive_treatment",-1,-4,"positive_treatment",4,"Yes",0,3,0,0,9,4,"female",NA,4,"rural",1967,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1576",4,4,-1,4,1,4,4,4,"control","positive_control","negative_control",-1,3,"mixed_control",8,"No",3,1,1,1,2,3,"female",2,3,"rural",1989,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1577",3,3,3,3,3,4,3,3,"treatment","negative_treatment","negative_treatment",3,2,"negative_treatment",4,"No",3,-3,-2,-2,8,2,"male",2,2,"urban",1978,"Yes",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"1578",-2,-2,0,-1,0,-1,2,2,"treatment","positive_treatment","positive_treatment",0,-2,"positive_treatment",5,"Yes",-4,1,0,-1,6,4,"male",3,4,"rural",1983,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1579",0,0,0,-2,0,0,0,0,"control","positive_control","positive_control",0,-3,"positive_control",8,"Yes",0,0,0,-4,4,5,"female",2,4,"rural",1961,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1580",0,0,0,-2,0,0,2,2,"control","positive_control","positive_control",0,-3,"positive_control",6,"No",-2,2,0,-1,9,3,"female",3,4,"rural",1977,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1581",4,4,0,0,4,-4,3,3,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"No",-2,2,4,3,2,7,"female",2,3,"rural",1992,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1582",3,3,-4,4,1,0,3,3,"treatment","positive_treatment","negative_treatment",-4,3,"mixed_treatment",7,"No",1,-1,-1,-3,10,7,"female",3,4,"rural",1979,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1583",0,0,0,0,0,0,0,0,"control","positive_control","positive_control",0,-1,"positive_control",7,"No",2,0,2,0,1,5,"female",1,4,"rural",1985,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1584",-2,-2,-4,-4,-1,1,4,-1,"treatment","positive_treatment","positive_treatment",-4,-5,"positive_treatment",6,"No",1,1,-4,-4,10,5,"male",4,4,"rural",1996,"No",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1585",0,0,0,0,0,0,3,3,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",5,"Yes",0,-1,0,4,6,5,"female",2,4,"rural",1949,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1586",1,1,0,0,1,1,1,1,"control","positive_control","positive_control",0,-1,"positive_control",4,"Yes",2,0,-1,1,5,5,"female",3,4,"rural",1970,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1587",1,1,1,1,1,1,1,1,"treatment","negative_treatment","negative_treatment",1,0,"negative_treatment",6,"Yes",1,1,1,1,3,6,"female",2,4,"rural",1975,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1588",0,0,0,0,0,0,0,0,"control","positive_control","positive_control",0,-1,"positive_control",6,"No",0,0,0,0,5,2,"male",2,3,"rural",1973,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1589",1,-1,1,-1,1,1,0,0,"control","negative_control","positive_control",1,-2,"mixed_control",4,"No",1,-1,-1,1,5,6,"male",4,3,"rural",1973,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1590",-4,4,4,-4,-1,-2,-4,4,"treatment","negative_treatment","positive_treatment",4,-5,"mixed_treatment",7,"No",3,3,3,4,10,5,"male",3,4,"rural",1969,"No",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"1591",0,0,-1,1,3,2,0,-1,"treatment","positive_treatment","negative_treatment",-1,0,"mixed_treatment",8,"Yes",3,2,-1,1,6,NA,"male",1,2,"urban",2006,"Yes",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"1592",-1,-1,-1,-1,1,-1,-1,-1,"treatment","positive_treatment","positive_treatment",-1,-2,"positive_treatment",6,"No",1,1,2,1,8,5,"male",3,4,"rural",1962,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1593",-2,-2,-2,-2,-2,-2,3,3,"treatment","positive_treatment","positive_treatment",-2,-3,"positive_treatment",8,"Yes",0,0,1,0,10,5,"female",3,2,"urban",1994,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1594",3,3,2,2,1,2,2,1,"treatment","negative_treatment","negative_treatment",2,1,"negative_treatment",7,"No",1,1,-1,-1,5,5,"female",2,3,"rural",1969,"Yes",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"1595",1,-3,2,2,-2,1,3,0,"control","negative_control","negative_control",2,1,"negative_control",7,"Yes",3,2,4,0,9,7,"male",2,3,"rural",1964,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1596",0,0,0,0,0,0,0,2,"control","positive_control","positive_control",0,-1,"positive_control",7,"No",2,1,-1,-1,3,NA,"male",3,4,"rural",1993,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1597",2,2,2,2,2,3,NA,2,"control","negative_control","negative_control",2,1,"negative_control",4,"No",2,2,2,2,2,NA,"female",NA,4,"rural",1952,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1598",1,2,-2,-3,0,2,0,0,"control","positive_control","positive_control",-2,-4,"positive_control",6,"Yes",4,4,-2,-3,9,3,"female",4,2,"urban",1972,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1599",0,3,0,0,0,0,0,0,"control","positive_control","positive_control",0,-1,"positive_control",4,"No",0,0,1,1,6,7,"male",3,4,"rural",1973,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1600",0,0,0,0,0,0,0,0,"control","positive_control","positive_control",0,-1,"positive_control",6,"No",0,0,2,4,7,5,"male",NA,NA,"rural",1988,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1601",2,2,2,1,-1,1,1,-1,"control","negative_control","negative_control",2,0,"negative_control",7,"Yes",2,-1,4,3,5,7,"male",4,4,"rural",1951,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1602",0,0,0,0,0,0,0,0,"control","positive_control","positive_control",0,-1,"positive_control",4,"Yes",0,1,0,-1,5,NA,"female",2,2,"urban",1962,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1603",0,0,0,0,1,1,2,1,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",8,"No",4,2,-4,-1,9,7,"female",2,3,"rural",2005,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1604",2,2,2,1,3,3,2,2,"control","negative_control","negative_control",2,0,"negative_control",7,"No",1,1,-1,-1,6,5,"female",2,4,"rural",1999,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1605",-2,2,2,0,1,2,0,-2,"treatment","negative_treatment","positive_treatment",2,-1,"mixed_treatment",4,"Yes",-2,2,-1,-4,9,3,"female",2,4,"rural",1976,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1606",-2,4,-2,4,-1,4,-2,4,"control","positive_control","negative_control",-2,3,"mixed_control",6,"No",-1,1,-2,-1,NA,NA,"male",2,2,"urban",2003,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1607",2,4,3,4,0,0,0,0,"control","negative_control","negative_control",3,3,"negative_control",8,"No",0,0,0,0,7,NA,"female",3,1,"urban",1988,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1608",0,0,1,2,1,1,NA,NA,"treatment","negative_treatment","negative_treatment",1,1,"negative_treatment",6,"Yes",2,1,-1,-1,5,6,"male",2,3,"rural",1966,"Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1609",0,2,0,0,0,1,0,1,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"Yes",1,1,1,1,5,7,"male",2,3,"rural",1971,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1610",-1,-4,-1,-1,3,4,3,2,"treatment","positive_treatment","positive_treatment",-1,-2,"positive_treatment",6,"Yes",0,4,0,0,7,6,"female",2,2,"urban",1974,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1611",3,-1,1,1,0,0,2,-1,"control","negative_control","negative_control",1,0,"negative_control",6,"Yes",2,2,0,0,7,4,"female",4,3,"rural",1952,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1612",4,-1,3,1,3,1,4,2,"treatment","negative_treatment","negative_treatment",3,0,"negative_treatment",6,"No",-1,2,-2,-4,4,2,"female",3,3,"rural",1986,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1613",1,1,4,4,2,2,NA,NA,"treatment","negative_treatment","negative_treatment",4,3,"negative_treatment",2,"No",1,1,4,4,5,NA,"male",2,2,"urban",1973,"Yes",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1614",0,0,-1,-1,0,0,4,4,"control","positive_control","positive_control",-1,-2,"positive_control",6,"Yes",2,2,-4,-4,8,5,"female",NA,4,"rural",1960,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1615",-1,1,0,-1,1,1,-1,1,"treatment","positive_treatment","positive_treatment",0,-2,"positive_treatment",4,"No",2,3,-1,-1,6,4,"female",2,4,"rural",1963,"Yes",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"1616",3,3,4,4,2,2,3,3,"control","negative_control","negative_control",4,3,"negative_control",2,"No",0,0,0,0,3,NA,"female",2,4,"rural",1968,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1617",0,4,0,4,0,4,0,0,"control","positive_control","negative_control",0,3,"mixed_control",8,"No",4,4,0,-2,8,5,"male",3,2,"urban",1956,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1618",0,0,0,0,0,0,-1,-1,"control","positive_control","positive_control",0,-1,"positive_control",6,"No",-1,1,4,4,8,NA,"male",2,2,"urban",1981,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1619",4,4,-4,-4,-4,-4,-4,-4,"control","positive_control","positive_control",-4,-5,"positive_control",5,"No",2,-3,2,1,5,NA,"female",4,3,"rural",1985,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1620",-4,4,4,-4,-4,4,1,2,"control","negative_control","positive_control",4,-5,"mixed_control",9,"Yes",0,-4,-4,-4,6,NA,"female",2,3,"rural",1980,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1621",0,-2,-2,-2,-2,-2,-1,-1,"treatment","positive_treatment","positive_treatment",-2,-3,"positive_treatment",7,"Yes",-3,-3,3,3,7,6,"male",4,2,"urban",1980,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1622",-4,-4,1,2,-4,-4,0,-1,"control","negative_control","negative_control",1,1,"negative_control",6,"No",-4,-4,4,4,5,8,"male",2,4,"rural",2001,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1623",0,0,0,0,0,0,0,0,"control","positive_control","positive_control",0,-1,"positive_control",10,"No",-1,1,2,3,5,9,"female",2,2,"urban",1974,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1624",0,1,2,1,2,2,3,0,"treatment","negative_treatment","negative_treatment",2,0,"negative_treatment",6,"No",1,2,0,0,10,6,"female",2,4,"rural",1969,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1625",1,2,3,3,-1,-1,1,1,"treatment","negative_treatment","negative_treatment",3,2,"negative_treatment",8,"No",0,-1,0,-1,5,NA,"female",3,2,"urban",1975,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1626",-4,0,-1,-3,-3,-3,4,2,"treatment","positive_treatment","positive_treatment",-1,-4,"positive_treatment",4,"Yes",1,4,-3,-4,9,2,"female",4,1,"urban",1996,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1627",-4,0,0,-4,0,4,4,0,"treatment","positive_treatment","positive_treatment",0,-5,"positive_treatment",4,"No",4,2,2,0,8,NA,"female",2,4,"rural",1980,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1628",0,0,0,1,0,0,NA,0,"treatment","positive_treatment","negative_treatment",0,0,"mixed_treatment",6,"No",0,0,0,0,4,NA,"female",2,2,"urban",1963,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1629",-2,2,-1,-3,-2,2,0,0,"control","positive_control","positive_control",-1,-4,"positive_control",8,"Yes",2,4,0,0,10,NA,"male",2,3,"rural",1990,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1630",0,2,0,0,0,-1,4,-1,"control","positive_control","positive_control",0,-1,"positive_control",4,"Yes",4,4,-4,-4,9,5,"female",NA,3,"rural",1976,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1631",0,0,0,0,1,1,NA,0,"control","positive_control","positive_control",0,-1,"positive_control",6,"No",2,1,1,1,5,NA,"female",1,1,"urban",1966,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1632",1,1,1,1,1,1,1,1,"control","negative_control","negative_control",1,0,"negative_control",6,"Yes",2,1,-1,-2,5,5,"male",2,4,"rural",1984,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1633",0,0,-3,-2,0,-1,-2,-2,"treatment","positive_treatment","positive_treatment",-3,-3,"positive_treatment",2,"Yes",2,2,2,2,7,6,"female",2,4,"rural",1994,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1634",0,0,0,1,0,0,0,0,"treatment","positive_treatment","negative_treatment",0,0,"mixed_treatment",6,"Yes",2,1,2,0,5,6,"male",2,4,"rural",1960,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1635",0,0,0,0,0,0,2,2,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",4,"Yes",0,0,-4,-4,4,6,"female",3,3,"rural",1984,"Yes",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"1636",4,4,2,1,2,2,3,2,"treatment","negative_treatment","negative_treatment",2,0,"negative_treatment",4,"Yes",4,3,4,3,8,5,"female",2,4,"rural",1960,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1637",0,0,-2,1,0,0,2,0,"control","positive_control","negative_control",-2,0,"mixed_control",7,"Yes",1,-1,1,-1,7,6,"male",4,3,"rural",1977,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1638",1,3,2,3,1,1,2,4,"treatment","negative_treatment","negative_treatment",2,2,"negative_treatment",7,"No",2,3,-1,-2,4,NA,"female",2,4,"rural",1970,"Yes",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"1639",2,-1,1,-2,1,1,1,-1,"treatment","negative_treatment","positive_treatment",1,-3,"mixed_treatment",2,"Yes",1,1,0,-1,5,5,"female",3,4,"rural",1981,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1640",3,2,3,2,3,2,3,3,"control","negative_control","negative_control",3,1,"negative_control",8,"No",2,3,-2,2,9,1,"male",2,3,"rural",1958,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1641",-1,3,3,-2,3,-2,2,2,"control","negative_control","positive_control",3,-3,"mixed_control",6,"No",0,4,0,0,7,5,"female",2,1,"urban",1959,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1642",-4,-3,1,1,-4,-3,1,-1,"control","negative_control","negative_control",1,0,"negative_control",10,"No",3,-3,3,3,10,7,"male",3,2,"urban",1996,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1643",0,0,0,2,0,0,0,0,"control","positive_control","negative_control",0,1,"mixed_control",4,"Yes",0,0,-1,-3,8,5,"female",2,3,"rural",1961,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1644",4,3,2,2,3,3,4,3,"control","negative_control","negative_control",2,1,"negative_control",7,"No",-1,3,-4,-4,6,4,"female",4,4,"rural",1976,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1645",-1,1,-1,1,-1,1,-1,1,"treatment","positive_treatment","negative_treatment",-1,0,"mixed_treatment",6,"Yes",1,1,1,1,4,5,"male",2,4,"rural",1960,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1646",0,2,1,0,0,2,3,-1,"control","negative_control","positive_control",1,-1,"mixed_control",6,"Yes",2,4,4,-1,10,5,"male",4,2,"urban",1981,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1647",0,1,1,-1,0,0,0,0,"control","negative_control","positive_control",1,-2,"mixed_control",2,"Yes",2,2,2,0,9,5,"female",4,3,"rural",1980,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1648",2,-1,1,1,0,2,-1,1,"treatment","negative_treatment","negative_treatment",1,0,"negative_treatment",6,"No",0,1,-1,-2,0,NA,"male",2,4,"rural",1975,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1649",1,0,1,2,1,3,1,4,"control","negative_control","negative_control",1,1,"negative_control",10,"Yes",1,3,1,4,3,2,"male",2,3,"rural",2005,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1650",4,-4,4,-3,0,-4,4,4,"treatment","negative_treatment","positive_treatment",4,-4,"mixed_treatment",8,"No",-4,-2,4,-2,8,1,"female",2,4,"rural",1975,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1651",0,0,0,0,0,0,0,0,"control","positive_control","positive_control",0,-1,"positive_control",4,"No",0,0,0,0,0,NA,NA,2,4,"rural",1986,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1652",0,0,0,0,0,0,0,0,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"Yes",0,0,0,0,5,9,"male",3,4,"rural",1983,"Yes",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1653",3,3,2,2,0,NA,2,2,"control","negative_control","negative_control",2,1,"negative_control",8,"No",2,2,-4,-4,5,4,"female",2,1,"urban",1963,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1654",-1,3,-3,-4,-2,-3,1,2,"treatment","positive_treatment","positive_treatment",-3,-5,"positive_treatment",4,"No",1,1,-1,-2,8,5,"female",NA,2,"urban",1996,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1655",1,3,0,2,0,0,0,0,"control","positive_control","negative_control",0,1,"mixed_control",5,"No",0,4,-4,-4,1,NA,"female",2,4,"rural",1982,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1656",0,0,0,0,0,0,0,0,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"Yes",-2,-2,2,2,1,7,"male",2,4,"rural",1981,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1657",1,1,2,1,1,3,2,1,"treatment","negative_treatment","negative_treatment",2,0,"negative_treatment",7,"No",1,1,3,2,1,NA,"female",2,4,"rural",1963,"Yes",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"1658",0,0,-1,-1,0,0,2,0,"control","positive_control","positive_control",-1,-2,"positive_control",6,"No",1,1,0,-1,8,5,"male",4,4,"rural",1986,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1659",0,0,0,0,0,0,0,0,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"No",0,0,0,0,7,5,"male",2,2,"urban",2003,"Yes",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"1660",1,2,-2,-2,2,2,-1,-1,"control","positive_control","positive_control",-2,-3,"positive_control",8,"Yes",3,1,-1,-2,9,3,"female",2,4,"rural",2007,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1661",0,0,-4,-4,0,NA,4,0,"treatment","positive_treatment","positive_treatment",-4,-5,"positive_treatment",8,"Yes",4,4,-4,-4,6,6,"male",2,2,"urban",1968,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1662",1,-3,-3,-1,1,3,1,-3,"control","positive_control","positive_control",-3,-2,"positive_control",2,"Yes",4,4,1,-1,8,2,"male",4,3,"rural",1983,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1663",0,2,0,0,-1,2,NA,NA,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",5,"Yes",1,1,1,1,3,NA,"male",3,4,"rural",NA,"Yes",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"1664",1,1,2,2,2,0,2,2,"treatment","negative_treatment","negative_treatment",2,1,"negative_treatment",6,"No",2,2,2,2,3,4,"male",NA,2,"urban",1964,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1665",2,1,-3,-3,2,1,1,1,"control","positive_control","positive_control",-3,-4,"positive_control",4,"Yes",3,2,-1,-1,8,3,"female",4,1,"urban",1989,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1666",0,0,0,0,0,0,0,0,"control","positive_control","positive_control",0,-1,"positive_control",8,"No",1,1,0,-1,5,NA,"female",2,3,"rural",1979,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1667",-2,4,-2,2,4,2,4,2,"treatment","positive_treatment","negative_treatment",-2,1,"mixed_treatment",5,"No",2,3,2,-2,NA,NA,NA,NA,NA,"rural",1976,"Yes",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"1668",-1,-1,1,1,0,0,1,-1,"treatment","negative_treatment","negative_treatment",1,0,"negative_treatment",8,"Yes",2,-1,-3,4,5,NA,"female",2,4,"rural",1953,"No",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1669",0,0,2,1,-2,-1,0,0,"treatment","negative_treatment","negative_treatment",2,0,"negative_treatment",4,"No",2,1,-4,-4,8,1,"female",3,3,"rural",1986,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1670",2,1,1,2,2,2,1,-1,"treatment","negative_treatment","negative_treatment",1,1,"negative_treatment",6,"No",2,4,-1,-4,3,5,"male",1,3,"rural",1988,"No",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"1671",0,0,0,0,0,0,4,4,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",8,"No",2,2,2,2,10,9,"female",4,2,"urban",1975,"Yes",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"1672",-3,-3,3,0,-3,-3,3,-3,"control","negative_control","positive_control",3,-1,"mixed_control",8,"No",1,-2,2,2,4,8,"female",NA,4,"rural",NA,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1673",2,0,1,0,0,1,-1,0,"treatment","negative_treatment","positive_treatment",1,-1,"mixed_treatment",5,"Yes",1,1,1,-3,5,4,"male",2,4,"rural",1962,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1674",2,3,2,4,3,2,-2,-4,"treatment","negative_treatment","negative_treatment",2,3,"negative_treatment",8,"No",2,0,-3,-2,8,9,"female",4,1,"urban",1985,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1675",2,1,-3,-3,3,4,2,3,"control","positive_control","positive_control",-3,-4,"positive_control",8,"No",3,3,-4,-4,10,6,"male",2,2,"urban",1997,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1676",3,0,-2,0,0,0,0,1,"treatment","positive_treatment","positive_treatment",-2,-1,"positive_treatment",5,"Yes",2,3,3,1,8,5,"female",2,4,"rural",1962,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1677",0,0,0,0,0,0,0,0,"control","positive_control","positive_control",0,-1,"positive_control",4,"Yes",-2,1,2,2,5,5,"male",3,2,"urban",1969,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1678",-1,-1,2,2,-1,-1,-1,-1,"treatment","negative_treatment","negative_treatment",2,1,"negative_treatment",4,"Yes",3,2,-2,-3,9,5,"female",4,3,"rural",1972,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1679",3,4,3,4,3,3,0,0,"control","negative_control","negative_control",3,3,"negative_control",6,"Yes",4,3,-2,-3,7,4,"female",2,2,"urban",1966,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1680",-1,-1,0,0,-1,-1,1,1,"control","positive_control","positive_control",0,-1,"positive_control",6,"No",0,0,-1,-2,8,5,"female",2,3,"rural",1950,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1681",-4,-4,0,0,-4,-4,0,NA,"control","positive_control","positive_control",0,-1,"positive_control",4,"No",-4,-4,1,-4,4,NA,"male",3,4,"rural",1975,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
